NODE_COORD_SECTION		
1	70	70
2	33	78
3	59	52
4	10	137
5	4	28
6	25	26
7	86	37
8	1	109
9	6	135
10	32	79
11	24	26
12	86	36
13	95	35
14	63	50
15	100	106
16	99	112
17	36	135
18	57	59
19	8	124
20	85	106
21	103	69
22	109	131
23	43	140
24	115	134
25	98	70
26	112	67
27	102	104
28	93	75
29	90	104
30	127	108
31	84	99
32	113	69
33	129	9
34	18	38
35	30	27
36	25	80
37	17	37
38	32	106
39	43	135
40	61	59
41	104	106
42	109	71
43	121	110
44	61	48
45	74	99
46	89	73
47	21	25
48	99	28
49	101	96
50	9	114
51	121	112
52	137	6
53	118	131
54	34	82
55	4	125
56	26	105
57	35	123
58	21	48
59	21	115
60	99	108
61	1	34
62	94	70
63	74	93
64	32	128
65	94	73
66	135	3
67	97	28
68	59	56
69	80	97
70	134	31
71	103	34
72	30	79
73	4	30
74	87	39
75	90	101
76	119	136
77	78	92
78	110	66
79	62	58
80	127	112
81	113	71
82	34	104
83	2	28
84	17	43
85	1	24
86	112	71
87	135	0
88	125	108
89	8	138
90	103	111
91	57	53
92	98	31
93	116	132
94	28	99
95	137	3
96	29	28
97	94	105
98	92	107
99	10	134
100	34	79
