NODE_COORD_SECTION		
1	70	70
2	35	76
3	76	99
4	127	28
5	8	119
6	102	110
7	24	24
8	64	61
9	22	38
10	88	72
11	107	63
12	33	131
13	123	112
14	67	55
15	39	128
16	136	0
17	93	36
18	7	115
19	21	44
20	28	74
21	86	102
22	19	37
23	84	36
24	118	108
25	132	24
26	6	25
27	28	78
28	2	132
29	22	22
30	88	35
31	94	104
32	74	96
33	0	117
34	99	96
35	119	114
36	28	107
37	133	12
38	35	102
39	36	105
40	84	39
41	34	138
42	136	29
43	33	133
44	16	39
45	32	77
46	122	131
47	77	100
48	96	26
49	127	29
50	91	95
51	42	136
52	36	132
53	103	106
54	107	105
55	96	74
56	63	57
57	122	113
58	14	131
59	30	31
60	40	132
61	99	26
62	10	118
63	102	60
64	120	136
65	97	29
66	19	39
67	27	77
68	30	24
69	126	112
70	105	110
71	118	114
72	135	6
73	111	66
74	95	77
75	139	10
76	61	54
77	16	38
78	16	138
79	91	78
80	91	71
81	0	27
82	6	113
83	119	139
84	35	99
85	31	112
86	5	119
87	3	135
88	30	136
89	20	39
90	131	11
91	28	33
92	4	23
93	87	108
94	21	26
95	121	134
96	119	130
97	91	108
98	130	27
99	101	107
100	34	108
