NODE_COORD_SECTION		
1	70	70
2	137	127
3	95	35
4	69	6
5	1	24
6	31	112
7	138	78
8	100	99
9	123	112
10	119	130
11	92	22
12	137	7
13	121	124
14	34	104
15	121	110
16	56	139
17	106	10
18	125	108
19	21	115
20	110	66
21	36	38
22	56	129
23	4	30
24	8	138
25	88	35
26	116	132
27	113	45
28	28	107
29	115	134
30	116	83
31	57	59
32	89	39
33	59	52
34	112	71
35	35	99
36	23	39
37	84	39
38	19	120
39	20	39
40	90	104
41	66	91
42	4	44
43	78	63
44	92	107
45	37	138
46	120	14
47	33	0
48	113	71
49	112	13
50	41	36
51	64	61
52	121	134
53	103	44
54	67	55
55	86	80
56	64	132
57	93	36
58	115	124
59	103	82
60	18	38
61	122	131
62	107	63
63	48	47
64	62	58
65	0	27
66	118	114
67	91	95
68	113	35
69	119	139
70	104	54
71	15	4
72	59	56
73	21	44
74	100	106
75	47	83
76	34	72
77	32	106
78	109	131
79	89	24
80	97	28
81	86	37
82	1	34
83	103	69
84	98	31
85	103	34
86	13	48
87	22	38
88	61	59
89	94	105
90	118	131
91	108	30
92	36	105
93	133	130
94	15	18
95	103	86
96	107	77
97	99	34
98	17	43
99	140	36
100	26	105
