Route_0
60.0	84.0	64
60.0	84.0	64
20.0	69.0	34
18.0	70.0	76
16.0	62.0	2
36.0	54.0	96
36.0	54.0	96
36.0	54.0	96
66.0	82.0	67
Route_1
19.0	39.0	46
19.0	39.0	46
4.0	28.0	77
4.0	28.0	77
4.0	23.0	25
4.0	23.0	25
4.0	23.0	25
39.0	13.0	93
21.0	48.0	42
Route_2
61.0	48.0	14
61.0	48.0	14
61.0	48.0	14
61.0	34.0	39
61.0	34.0	39
61.0	34.0	39
54.0	41.0	79
57.0	53.0	78
63.0	50.0	49
Route_3
97.0	12.0	44
97.0	12.0	44
105.0	2.0	95
105.0	2.0	95
105.0	2.0	95
101.0	0.0	83
83.0	12.0	90
66.0	40.0	47
86.0	36.0	43
Route_4
88.0	29.0	36
96.0	26.0	7
96.0	26.0	7
99.0	26.0	68
99.0	28.0	18
97.0	29.0	15
90.0	44.0	24
88.0	29.0	36
Route_5
107.0	25.0	80
126.0	23.0	91
140.0	42.0	61
140.0	42.0	61
111.0	66.0	98
112.0	67.0	16
113.0	69.0	40
109.0	71.0	57
107.0	25.0	80
Route_6
110.0	99.0	81
122.0	113.0	56
122.0	113.0	56
127.0	112.0	32
127.0	112.0	32
127.0	108.0	23
127.0	108.0	23
137.0	101.0	52
84.0	88.0	82
Route_7
70.0	94.0	54
85.0	106.0	9
85.0	106.0	9
119.0	136.0	99
119.0	136.0	99
121.0	123.0	50
121.0	123.0	50
90.0	101.0	21
70.0	94.0	54
Route_8
36.0	124.0	71
36.0	124.0	71
44.0	116.0	88
44.0	116.0	88
50.0	112.0	87
50.0	112.0	87
50.0	112.0	87
50.0	106.0	17
34.0	108.0	69
Route_9
35.0	102.0	58
28.0	99.0	84
18.0	104.0	13
18.0	104.0	13
18.0	104.0	13
10.0	111.0	75
16.0	92.0	8
35.0	90.0	97
35.0	102.0	58
