Route_0
17.0	37.0	26
2.0	28.0	35
2.0	28.0	35
6.0	25.0	10
30.0	21.0	73
39.0	13.0	93
39.0	13.0	93
39.0	13.0	93
16.0	39.0	5
Route_1
61.0	54.0	6
61.0	54.0	6
61.0	54.0	6
61.0	54.0	6
63.0	50.0	49
61.0	48.0	14
61.0	48.0	14
63.0	57.0	28
Route_2
87.0	39.0	48
87.0	39.0	48
87.0	39.0	48
66.0	40.0	47
66.0	40.0	47
61.0	34.0	39
44.0	36.0	63
57.0	53.0	78
87.0	39.0	48
Route_3
97.0	29.0	15
99.0	26.0	68
99.0	26.0	68
97.0	12.0	44
96.0	26.0	7
88.0	29.0	36
84.0	36.0	3
84.0	36.0	3
97.0	29.0	15
Route_4
126.0	23.0	91
140.0	42.0	61
140.0	42.0	61
135.0	65.0	70
125.0	68.0	22
112.0	67.0	16
111.0	66.0	98
111.0	66.0	98
116.0	22.0	51
Route_5
137.0	101.0	52
137.0	101.0	52
139.0	110.0	74
139.0	110.0	74
127.0	112.0	32
126.0	112.0	38
122.0	113.0	56
122.0	113.0	56
137.0	96.0	31
Route_6
84.0	88.0	82
119.0	114.0	85
119.0	114.0	85
119.0	114.0	85
119.0	114.0	85
119.0	114.0	85
118.0	108.0	86
85.0	75.0	92
84.0	88.0	82
Route_7
121.0	123.0	50
121.0	123.0	50
137.0	137.0	53
119.0	136.0	99
91.0	108.0	59
87.0	108.0	12
87.0	108.0	12
80.0	103.0	66
121.0	123.0	50
Route_8
60.0	84.0	64
58.0	95.0	30
50.0	106.0	17
37.0	125.0	11
37.0	125.0	11
34.0	108.0	69
35.0	102.0	58
35.0	90.0	97
60.0	84.0	64
Route_9
10.0	111.0	75
8.0	87.0	60
8.0	87.0	60
10.0	86.0	1
20.0	69.0	34
36.0	54.0	96
36.0	54.0	96
36.0	54.0	96
35.0	90.0	97
