NODE_COORD_SECTION
1	30.44524	-97.70942
2	30.50272	-97.73711
3	30.31296	-97.89734
4	30.2877	-97.82483
5	30.2844	-97.63662
6	30.24618	-97.74655
7	30.20464	-97.87374
8	30.13508	-97.96831
9	30.37294	-97.74494
10	30.21654	-97.86062
11	30.25089	-97.77463
12	30.36835	-97.97939
13	30.40908	-97.74081
14	30.41539	-97.92988
15	30.16739	-97.86461
16	30.2039	-97.8489
17	30.23632	-97.78233
18	30.28562	-97.80809
19	30.38576	-97.9654
20	30.44648	-97.79777
21	30.16984	-97.83941
22	30.36227	-97.77056
23	30.48142	-97.81839
24	30.3063	-97.75342
25	30.37282	-97.69417
26	30.35533	-97.99224
27	30.21031	-97.78997
28	30.36908	-97.96756
29	30.48876	-97.72053
30	30.3683	-97.95441
31	30.27475	-97.79543
32	30.38363	-97.9232
33	30.20323	-97.80357
34	30.23286	-97.89314
35	30.44657	-97.80933
36	30.49259	-97.74144
37	30.2592	-97.67496
38	30.16273	-97.71961
39	30.1778	-97.83816
40	30.35838	-97.95326
41	30.23482	-97.7521
42	30.25449	-97.77498
43	30.2921	-97.94491
44	30.23747	-97.89357
45	30.16836	-98.0048
46	30.38674	-97.9181
47	30.35937	-97.72678
48	30.45593	-97.82232
49	30.33232	-97.86277
50	30.35351	-97.78707
51	30.3706	-97.97561
52	30.13905	-97.79963
53	30.51963	-97.81676
54	30.23595	-97.80822
55	30.2134	-97.81887
56	30.18106	-97.90649
57	30.4505	-97.99464
58	30.28229	-98.03017
59	30.2967	-97.73425
60	30.31689	-97.7807
61	30.30716	-97.74629
62	30.18455	-97.95367
63	30.48178	-97.80736
64	30.41621	-97.72595
65	30.3398	-97.71999
66	30.24013	-97.77782
67	30.48614	-97.737
68	30.33726	-97.73034
69	30.3473	-97.71892
70	30.18855	-97.83011
71	30.52088	-97.79745
72	30.26568	-97.70436
73	30.16877	-97.83674
74	30.4013	-97.73174
75	30.34033	-97.74444
76	30.34497	-97.97922
77	30.25779	-97.77253
78	30.43336	-97.82071
79	30.17578	-97.81685
80	30.20153	-97.84241
81	30.31828	-97.74091
82	30.25882	-97.75445
83	30.52662	-97.70123
84	30.2145	-97.88927
85	30.37939	-97.92878
86	30.40769	-97.73618
87	30.29648	-97.75288
88	30.42394	-97.99935
89	30.28971	-98.03103
90	30.20556	-97.8643
91	30.37934	-97.75354
92	30.20369	-97.81546
93	30.19258	-97.9182
94	30.41108	-97.91696
95	30.36344	-97.61698
96	30.51258	-97.82005
97	30.36244	-97.97509
98	30.42638	-97.79741
99	30.26066	-97.77249
100	30.30123	-97.70112
101	30.1925	-97.81682
102	30.1656	-97.83446
103	30.37072	-97.98282
104	30.3211	-97.72239
105	30.49345	-97.73744
106	30.46429	-97.8055
107	30.26757	-97.68243
108	30.36505	-98.00928
109	30.21071	-97.78628
110	30.4398	-97.99417
111	30.16402	-97.82591
112	30.19325	-97.76012
113	30.21724	-97.91134
114	30.36988	-97.6913
115	30.2874	-97.64035
116	30.28681	-97.87347
117	30.20656	-98.00097
118	30.37327	-97.61322
119	30.35264	-97.9816
120	30.29704	-97.83078
121	30.32304	-97.73047
122	30.36433	-97.98906
123	30.36678	-97.95842
124	30.19595	-97.95608
125	30.38531	-97.95167
126	30.31028	-97.68594
127	30.35823	-97.79436
128	30.2746	-97.81009
129	30.27282	-97.71934
130	30.28386	-97.76018
131	30.32256	-97.74476
132	30.20572	-97.85591
133	30.29475	-97.73112
134	30.25108	-97.75855
135	30.35833	-97.7954
136	30.38105	-97.9748
137	30.27499	-97.77934
138	30.48666	-97.72914
139	30.22207	-97.79978
140	30.27975	-97.86792
141	30.18085	-97.82491
142	30.20575	-97.81257
143	30.3103	-97.71372
144	30.25754	-97.56374
145	30.21458	-97.88524
146	30.1827	-97.9216
147	30.28111	-97.80401
148	30.4995	-97.66265
149	30.35676	-97.72028
150	30.17071	-97.83491
151	30.35314	-97.95598
152	30.50479	-97.6551
153	30.35615	-97.76389
154	30.36373	-97.74591
155	30.34933	-97.88834
156	30.24852	-97.8945
157	30.37893	-97.75999
158	30.17681	-97.80127
159	30.22391	-97.79578
160	30.37088	-97.76259
161	30.32796	-97.64202
162	30.38609	-97.94898
163	30.2261	-97.90744
164	30.41949	-97.93035
165	30.35706	-97.99172
166	30.31895	-97.74397
167	30.29296	-97.69807
168	30.29305	-97.83151
169	30.29214	-97.73474
170	30.49322	-97.74401
171	30.41626	-97.71991
172	30.2805	-97.61257
173	30.17571	-97.83132
174	30.36726	-97.97422
175	30.34018	-97.975
176	30.38093	-97.9486
177	30.33379	-97.97976
178	30.28348	-98.02923
179	30.36422	-97.99686
180	30.17955	-97.98425
181	30.35485	-97.76446
182	30.2141	-97.92227
183	30.20244	-97.79747
184	30.3161	-97.98901
185	30.43685	-97.80402
186	30.23962	-97.76325
187	30.15158	-97.84077
188	30.52346	-97.70102
189	30.36995	-97.93681
190	30.33393	-97.99643
191	30.25214	-97.77115
192	30.38104	-97.74412
193	30.50441	-97.6273
194	30.23612	-97.89633
195	30.3751	-97.92478
196	30.18865	-97.94181
197	30.36845	-97.76574
198	30.34388	-97.74313
199	30.28704	-97.73072
200	30.24287	-97.88751
201	30.37877	-97.91012
202	30.24985	-97.77262
203	30.23057	-97.70321
204	30.18536	-97.92459
205	30.37981	-97.90753
206	30.42067	-97.76838
207	30.28334	-97.83685
208	30.31908	-97.73285
209	30.41368	-97.87382
210	30.18658	-97.83724
211	30.28853	-97.71714
212	30.51997	-97.66907
213	30.37906	-97.97508
214	30.29189	-97.81393
215	30.37212	-97.61441
216	30.33846	-97.74257
217	30.28603	-97.84453
218	30.50597	-97.74141
219	30.34417	-97.89411
220	30.33539	-97.86152
221	30.29285	-97.75301
222	30.20311	-97.78712
223	30.24273	-97.76564
224	30.30786	-97.92172
225	30.19893	-97.85042
226	30.34623	-97.74834
227	30.37166	-97.9716
228	30.2719	-97.6154
229	30.18845	-97.81687
230	30.29205	-97.73567
231	30.19158	-97.91926
232	30.33017	-98.0314
233	30.23863	-97.58128
234	30.27184	-97.78391
235	30.53025	-97.71397
236	30.2847	-97.76987
237	30.20566	-97.86416
238	30.18431	-97.8314
239	30.21485	-97.90545
240	30.33536	-97.85851
241	30.41756	-97.73306
242	30.23316	-97.90921
243	30.38191	-97.97621
244	30.27049	-97.68224
245	30.20022	-97.97296
246	30.20561	-97.86504
247	30.22552	-97.90291
248	30.20233	-97.83297
249	30.21351	-97.80373
250	30.28631	-97.69727
251	30.37239	-97.7665
252	30.27954	-97.78962
253	30.36692	-98.0029
254	30.18685	-97.92574
255	30.33769	-97.75236
256	30.2898	-97.72812
257	30.5113	-97.59664
258	30.22383	-97.79347
259	30.30257	-97.7274
260	30.27356	-97.78805
261	30.20782	-97.81135
262	30.25335	-97.74332
263	30.23172	-97.86988
264	30.31103	-97.72688
265	30.26978	-97.69869
266	30.22037	-97.7888
267	30.37938	-97.97301
268	30.37146	-97.96926
269	30.24922	-97.77623
270	30.32492	-97.74155
271	30.27271	-97.79373
272	30.2821	-97.78809
273	30.28425	-97.76717
274	30.16962	-97.83704
275	30.2409	-97.78156
276	30.30798	-97.72197
277	30.25547	-97.77539
278	30.20968	-97.80667
279	30.43155	-97.8016
280	30.19333	-97.8787
281	30.2264	-97.79791
282	30.35652	-97.60236
283	30.42986	-97.72884
284	30.54904	-97.76186
285	30.25338	-97.83266
286	30.42421	-97.68196
287	30.19639	-97.89117
288	30.44171	-98.01092
289	30.4152	-97.89022
290	30.42178	-97.80405
291	30.45482	-97.80394
292	30.41962	-98.0042
293	30.18871	-97.98113
294	30.24165	-97.57687
295	30.35816	-97.97285
296	30.46851	-97.81416
297	30.4129	-97.92161
298	30.49382	-97.79659
299	30.24816	-97.58504
300	30.33134	-98.03519
301	30.52027	-97.79673
302	30.18254	-97.85745
303	30.55103	-97.76017
304	30.31696	-97.7092
305	30.16762	-97.96449
306	30.56168	-97.66324
307	30.3235	-97.75507
308	30.50198	-97.65813
309	30.22773	-97.79409
310	30.24186	-97.76082
311	30.22652	-97.84587
312	30.33844	-97.71362
313	30.22134	-97.79132
314	30.29365	-97.76744
315	30.55163	-97.74001
316	30.25926	-97.69498
317	30.45235	-97.81228
318	30.18173	-97.8575
319	30.19145	-97.88759
320	30.31122	-97.72185
321	30.31453	-97.91848
322	30.2523	-97.72588
323	30.42515	-97.68173
324	30.26928	-97.80924
325	30.24634	-97.77189
326	30.5053	-97.65634
327	30.21686	-97.79651
328	30.21422	-97.80896
329	30.29359	-97.76468
330	30.25918	-97.7655
331	30.19927	-97.91785
332	30.43547	-97.8216
333	30.23148	-97.77275
334	30.45508	-97.80791
335	30.215	-97.88591
336	30.18892	-97.86867
337	30.43781	-97.81705
338	30.16424	-97.99712
339	30.28114	-97.80954
340	30.29927	-97.73416
341	30.2922	-97.70109
342	30.27956	-97.62992
343	30.2197	-97.89539
344	30.18643	-97.9198
345	30.24434	-97.88551
346	30.30622	-97.75347
347	30.35876	-97.97539
348	30.20112	-97.97078
349	30.28831	-97.81848
350	30.31383	-97.72018
351	30.2959	-97.73775
352	30.38289	-97.67763
353	30.20461	-97.79903
354	30.28719	-97.71906
355	30.24897	-97.87415
356	30.19304	-97.86084
357	30.36945	-97.84416
358	30.17686	-97.84223
359	30.37364	-97.89532
360	30.43125	-97.81266
361	30.18	-97.85811
362	30.42282	-97.9338
363	30.22298	-97.91547
364	30.19913	-97.83878
365	30.25171	-97.75893
366	30.23691	-97.88616
367	30.32851	-97.9589
368	30.1565	-97.9342
369	30.50088	-97.66628
370	30.36781	-97.97347
371	30.20861	-97.80146
372	30.29974	-97.76631
373	30.49972	-97.6371
374	30.33216	-97.72791
375	30.32603	-97.79144
376	30.50863	-97.82064
377	30.16058	-97.81316
378	30.29611	-97.64486
379	30.21599	-97.79336
380	30.46038	-97.79958
381	30.31858	-97.71592
382	30.22402	-97.85502
383	30.19831	-97.97812
384	30.2883	-98.03024
385	30.50786	-97.80268
386	30.50258	-97.67702
387	30.28641	-98.0264
388	30.38751	-97.93138
389	30.29764	-97.70037
390	30.42762	-97.71764
391	30.21377	-97.80817
392	30.29351	-97.69997
393	30.32008	-97.95789
394	30.18649	-97.98275
395	30.18549	-97.92007
396	30.3843	-97.96434
397	30.42415	-97.77201
398	30.38038	-97.66466
399	30.49549	-97.64368
400	30.29372	-97.73545
401	30.21587	-97.6372
402	30.20677	-97.81376
403	30.30651	-97.64254
404	30.38994	-97.92147
405	30.4912	-97.68128
406	30.22415	-97.81468
407	30.31965	-97.92039
408	30.21305	-97.88137
409	30.30427	-97.75682
410	30.56104	-97.67189
411	30.23516	-97.93717
412	30.49766	-97.68214
413	30.53076	-97.71018
414	30.33611	-97.70668
415	30.36617	-97.76654
416	30.20875	-97.81805
417	30.25111	-97.77572
418	30.42413	-97.73688
419	30.34415	-97.77618
420	30.29222	-97.72632
421	30.35779	-97.60489
422	30.19188	-97.8958
423	30.18822	-97.92213
424	30.35801	-97.74392
425	30.21494	-97.80287
426	30.20409	-97.79364
427	30.38526	-97.75067
428	30.20978	-97.80674
429	30.20426	-97.81994
430	30.20858	-97.73121
431	30.43815	-98.01518
432	30.50244	-97.65675
433	30.45026	-97.79984
434	30.50574	-97.80582
435	30.3004	-97.68201
436	30.48935	-97.60532
437	30.3748	-97.93458
438	30.19758	-97.97418
439	30.29185	-97.68658
440	30.29534	-97.73811
441	30.36002	-97.7723
442	30.47626	-97.68203
443	30.21864	-97.79374
444	30.18968	-97.92122
445	30.35294	-98.00716
446	30.25409	-97.82918
447	30.29478	-97.72883
448	30.28962	-97.71291
449	30.27568	-97.72086
450	30.19877	-97.9226
451	30.40618	-97.73589
452	30.321	-97.99455
453	30.5253	-97.71603
454	30.37806	-97.78835
455	30.422	-97.99801
456	30.13109	-97.98366
457	30.33677	-97.74351
458	30.36905	-97.8977
459	30.4289	-97.72708
460	30.23645	-97.79391
461	30.47922	-97.8236
462	30.18835	-97.92146
463	30.36904	-97.94176
464	30.35741	-98.00304
465	30.53693	-97.7196
466	30.20116	-97.82524
467	30.18603	-97.83608
468	30.30206	-97.75562
469	30.29791	-97.6275
470	30.36642	-97.76546
471	30.29784	-97.73038
472	30.35374	-97.95896
473	30.5005	-97.6052
474	30.33086	-97.8697
475	30.29564	-97.89632
476	30.14989	-97.82076
477	30.21937	-97.77204
478	30.29358	-97.69999
479	30.32902	-97.74529
480	30.44453	-97.80534
481	30.36499	-97.75156
482	30.26066	-97.77249
483	30.29457	-97.83177
484	30.36558	-97.84378
485	30.35764	-97.88903
486	30.36777	-97.70719
487	30.3149	-97.89768
488	30.45193	-97.80408
489	30.29638	-97.70162
490	30.21995	-97.8
491	30.29874	-97.73467
492	30.25691	-97.76093
493	30.33792	-97.80208
494	30.20993	-97.81738
495	30.15361	-97.93443
496	30.35117	-97.88715
497	30.24181	-97.76473
498	30.37644	-97.75692
499	30.1695	-97.82876
500	30.19803	-97.98537
501	30.34415	-97.6114
502	30.17533	-97.85053
503	30.5485	-97.74706
504	30.43092	-97.68624
505	30.33848	-97.80171
506	30.40766	-97.74325
507	30.16695	-97.81837
508	30.33838	-97.73543
509	30.28698	-97.70824
510	30.34373	-97.8196
511	30.4887	-97.79035
512	30.17973	-97.83353
513	30.31219	-97.74602
514	30.28455	-97.77534
515	30.50528	-97.74469
516	30.29319	-97.83648
517	30.24161	-97.78388
518	30.36477	-98.00018
519	30.28137	-97.72054
520	30.27719	-97.83854
521	30.27996	-97.80356
522	30.35069	-97.77249
523	30.20467	-97.8167
524	30.41049	-97.71716
525	30.48961	-97.73683
526	30.24096	-97.78025
527	30.24288	-97.76237
528	30.32672	-97.86475
529	30.36143	-97.79967
530	30.37183	-97.98063
531	30.21698	-97.79895
532	30.29077	-97.72753
533	30.28884	-97.76851
534	30.21126	-97.91814
535	30.43328	-97.80423
536	30.20994	-97.79356
537	30.52719	-97.79312
538	30.32887	-97.87678
539	30.44943	-97.9992
540	30.20534	-97.97269
541	30.24435	-97.93348
542	30.1828	-97.7883
543	30.28015	-97.71415
544	30.38542	-97.75675
545	30.46594	-97.80294
546	30.41052	-97.74047
547	30.3251	-97.87297
548	30.18436	-97.81264
549	30.29526	-97.69843
550	30.22583	-97.69688
551	30.23816	-97.88438
552	30.37998	-97.8923
553	30.40348	-97.73921
554	30.279	-97.77405
555	30.20394	-97.80891
556	30.19967	-97.81111
557	30.32237	-97.7271
558	30.16681	-97.99387
559	30.3276	-97.73523
560	30.42595	-97.73709
561	30.2975	-97.7012
562	30.37246	-97.61572
563	30.27778	-97.8413
564	30.19866	-97.98606
565	30.5155	-97.80596
566	30.16578	-97.84263
567	30.21618	-97.90047
568	30.24949	-97.76238
569	30.17975	-97.91857
570	30.35367	-97.61401
571	30.29719	-97.83944
572	30.27973	-97.83214
573	30.21819	-97.79481
574	30.3808	-97.69804
575	30.24779	-97.78709
576	30.29863	-97.70241
577	30.22782	-97.88284
578	30.26738	-97.80877
579	30.25499	-97.75625
580	30.36028	-97.72829
581	30.28064	-98.02987
582	30.18883	-97.79835
583	30.20243	-97.82099
584	30.51909	-97.8079
585	30.32816	-97.73486
586	30.42798	-97.80238
587	30.287	-97.71239
588	30.23319	-97.7657
589	30.2856	-97.70472
590	30.28875	-97.83618
591	30.22394	-97.79701
592	30.29539	-97.89654
593	30.29945	-97.88164
594	30.30818	-97.71972
595	30.22269	-97.7989
596	30.15757	-97.9708
597	30.22574	-97.80067
598	30.32607	-97.87708
599	30.50476	-97.60178
600	30.2472	-97.78344
601	30.25828	-97.78016
602	30.28862	-97.84099
603	30.3216	-97.9878
604	30.36722	-97.76685
605	30.20501	-97.79188
606	30.36644	-97.97881
607	30.33276	-97.92472
608	30.199	-97.81164
609	30.16951	-97.84498
610	30.29945	-97.88164
611	30.32131	-97.7393
612	30.27762	-97.84446
613	30.31048	-97.99159
614	30.20018	-97.91681
615	30.21179	-97.786
616	30.27913	-97.84277
617	30.32736	-97.73382
618	30.27604	-97.7846
619	30.28635	-97.64511
620	30.58072	-97.63978
621	30.34094	-97.99535
622	30.50525	-97.59295
623	30.35136	-97.73527
624	30.42727	-97.79642
625	30.35401	-97.78445
626	30.19402	-97.97457
627	30.18331	-97.81003
628	30.34572	-97.71159
629	30.4869	-97.73585
630	30.18121	-97.91932
631	30.46095	-97.83282
632	30.31667	-97.91258
633	30.27394	-97.80772
634	30.37685	-97.85242
635	30.48376	-97.73689
636	30.35788	-97.95246
637	30.29535	-97.76407
638	30.32195	-97.74811
639	30.43137	-97.71406
640	30.38698	-97.68053
641	30.3655	-98.00632
642	30.13662	-97.97097
643	30.2113	-97.91825
644	30.24671	-97.88635
645	30.36849	-97.77303
646	30.25624	-97.83579
647	30.1982	-97.85496
648	30.326	-97.72929
649	30.41869	-97.85809
650	30.31688	-97.6894
651	30.27713	-97.84296
652	30.20359	-97.87022
653	30.45175	-97.7952
654	30.17858	-97.91982
655	30.19271	-97.91639
656	30.33804	-97.71278
657	30.31834	-97.71851
658	30.42911	-97.79709
659	30.29157	-97.73343
660	30.33029	-97.86314
661	30.34078	-97.72697
662	30.21142	-97.81398
663	30.28012	-97.78779
664	30.37062	-97.91137
665	30.37206	-97.93641
666	30.46003	-97.80932
667	30.41916	-98.01065
668	30.51336	-97.59748
669	30.20356	-97.82061
670	30.36699	-97.97912
671	30.38331	-97.95737
672	30.17381	-97.85512
673	30.33476	-97.82885
674	30.42746	-97.84873
675	30.45103	-97.79536
676	30.38766	-97.93038
677	30.37349	-97.9708
678	30.42915	-97.71336
679	30.33087	-97.99087
680	30.28712	-97.72398
681	30.33392	-97.86879
682	30.3089	-97.69491
683	30.29321	-97.70278
684	30.32842	-98.02834
685	30.23031	-97.77406
686	30.22544	-97.83811
687	30.2552	-97.75319
688	30.43483	-97.79577
689	30.29085	-97.83713
690	30.31086	-97.90271
691	30.49203	-97.68234
692	30.30633	-97.7341
693	30.16081	-98.00026
694	30.20748	-97.79872
695	30.57972	-97.66665
696	30.42249	-97.71093
697	30.44327	-98.00915
698	30.30924	-97.7643
699	30.58041	-97.65907
700	30.25404	-97.72452
701	30.2058	-97.95429
702	30.3317	-97.8693
703	30.1543	-97.83417
704	30.14916	-97.84238
705	30.24131	-97.72689
706	30.4684	-97.80358
707	30.22365	-97.76289
708	30.22403	-97.7639
709	30.395	-97.72735
710	30.57696	-97.87258
